region,service_line,resource_demand,capacity_planned,operational_spend_usd,reliability_score,gdp_growth_rate,tech_investment_index,cloud_sentiment_score,year,month,day,rolling_mean_7,rolling_std_7,lag_1,lag_7,lag_14,day_of_week,is_weekend,quarter,demand_spike_flag
Central India,Compute,504.45,640,282.49,99.878,2.38,126.01,1970-01-01 00:00:00.000000062,1970,1,1,804.6757142857142,227.01380632442732,962.04,473.12,659.66,0,0,2,0
Central India,Storage,841.14,1068,117.76,99.717,2.38,126.01,1970-01-01 00:00:00.000000062,1970,1,1,807.0414285714286,227.34184865004258,504.45,824.58,1121.19,0,0,2,0
East US,Compute,811.3499999999999,839,370.01,99.52,2.18,125.515,1970-01-01 00:00:00.000000064,1970,1,1,784.4399999999999,216.07730198550058,841.14,969.56,595.82,1,0,2,0
East US,Storage,1111.39,1411,155.59,99.757,2.16,127.47,1970-01-01 00:00:00.000000064,1970,1,1,847.6471428571429,240.04390388109408,811.3499999999999,668.94,857.55,1,0,2,0
West Europe,Compute,601.97,764,337.1,99.689,2.35,128.72,1970-01-01 00:00:00.000000068,1970,1,1,773.6685714285715,221.24490422972224,1111.39,1119.82,1137.79,1,0,2,0
West Europe,Storage,977.95,1241,136.91,99.588,2.35,128.72,1970-01-01 00:00:00.000000068,1970,1,1,830.0414285714286,214.84742248307015,601.97,583.34,586.19,1,0,2,0
Central India,Compute,519.46,659,290.9,99.552,2.39,127.78,1970-01-01 00:00:00.000000064,1970,1,1,766.8157142857143,233.81304995352883,977.95,962.04,684.19,1,0,2,0
Central India,Storage,846.24,1074,118.47,99.781,2.39,127.78,1970-01-01 00:00:00.000000064,1970,1,1,815.6428571428571,203.6316420823215,519.46,504.45,473.12,1,0,2,0
West Europe,Compute,562.12,713,314.79,99.941,2.19,129.82,1970-01-01 00:00:00.000000065,1970,1,1,775.7828571428571,224.0896664071686,846.24,841.14,824.58,2,0,2,0
East US,Compute,679.05,862,380.27,99.814,2.2,130.0,1970-01-01 00:00:00.000000065,1970,1,1,756.8828571428572,226.15954012704427,562.12,811.3499999999999,969.56,2,0,2,0
East US,Storage,1118.01,1419,156.52,99.527,2.2,130.0,1970-01-01 00:00:00.000000065,1970,1,1,757.8285714285714,227.89619855163372,679.05,1111.39,668.94,2,0,2,1
Central India,Compute,471.22,598,263.88,99.969,2.32,124.9,1970-01-01 00:00:00.000000060,1970,1,1,739.15,247.329206928741,1118.01,601.97,1119.82,2,0,2,0
Central India,Storage,814.68,1034,114.06,99.646,2.32,124.9,1970-01-01 00:00:00.000000060,1970,1,1,715.8257142857143,227.99912440308069,471.22,977.95,583.34,2,0,2,0
West Europe,Storage,995.43,1264,139.36,99.685,2.19,129.82,1970-01-01 00:00:00.000000065,1970,1,1,783.8214285714286,230.63562426683404,814.68,519.46,962.04,2,0,2,0
Central India,Compute,477.18,606,267.22,99.881,2.2,126.67,1970-01-01 00:00:00.000000060,1970,1,1,731.0985714285715,254.89597129211825,995.43,846.24,504.45,3,0,2,0
Central India,Storage,858.3,1090,120.16,99.964,2.2,126.67,1970-01-01 00:00:00.000000060,1970,1,1,773.4100000000001,246.6192693201403,477.18,562.12,841.14,3,0,2,0
East US,Compute,683.43,867,382.72,99.516,2.12,128.04,1970-01-01 00:00:00.000000069,1970,1,1,774.0357142857143,246.34536534826734,858.3,679.05,811.3499999999999,3,0,2,0
East US,Storage,1147.72,1457,160.68,99.527,2.12,128.04,1970-01-01 00:00:00.000000069,1970,1,1,778.28,253.4139474588298,683.43,1118.01,1111.39,3,0,2,1
West Europe,Compute,576.07,731,322.6,99.865,2.34,128.44,1970-01-01 00:00:00.000000068,1970,1,1,793.2585714285714,234.64310128565944,1147.72,471.22,601.97,3,0,2,0
West Europe,Storage,975.12,1238,136.52,99.812,2.34,128.44,1970-01-01 00:00:00.000000068,1970,1,1,816.1785714285714,244.70449072493986,576.07,814.68,977.95,3,0,2,0
East US,Compute,673.16,854,376.97,99.611,2.35,126.58,1970-01-01 00:00:00.000000063,1970,1,1,770.1400000000001,235.50234018653242,975.12,995.43,519.46,4,0,2,0
East US,Storage,1109.43,1408,155.32,99.883,2.35,126.58,1970-01-01 00:00:00.000000063,1970,1,1,860.4614285714285,225.44568181186963,673.16,477.18,846.24,4,0,2,0
West Europe,Compute,585.71,743,328.0,99.983,2.07,127.74,1970-01-01 00:00:00.000000064,1970,1,1,821.5200000000002,248.2683911952274,1109.43,858.3,562.12,4,0,2,0
West Europe,Storage,963.67,1223,134.91,99.494,2.07,127.74,1970-01-01 00:00:00.000000064,1970,1,1,861.5542857142857,244.86109346982386,585.71,683.43,679.05,4,0,2,0
Central India,Compute,478.59,607,268.01,99.589,2.36,125.09,1970-01-01 00:00:00.000000069,1970,1,1,765.9642857142857,245.13616011359483,963.67,1147.72,1118.01,4,0,2,0
Central India,Storage,856.53,1087,119.91,99.958,2.36,125.09,1970-01-01 00:00:00.000000069,1970,1,1,806.0300000000001,231.46486436030236,478.59,576.07,471.22,4,0,2,0
East US,Storage,1162.13,1475,162.7,99.649,2.13,126.93,1970-01-01 00:00:00.000000069,1970,1,1,832.7457142857141,262.8927464358254,856.53,975.12,814.68,5,1,2,1
West Europe,Compute,570.52,724,319.49,99.942,2.36,124.6,1970-01-01 00:00:00.000000069,1970,1,1,818.0828571428572,275.82159274394985,1162.13,673.16,995.43,5,1,2,0
East US,Compute,685.48,870,383.87,99.617,2.13,126.93,1970-01-01 00:00:00.000000069,1970,1,1,757.5185714285714,246.13324212903936,570.52,1109.43,477.18,5,1,2,0
Central India,Compute,482.44,612,270.17,99.508,2.29,129.23,1970-01-01 00:00:00.000000063,1970,1,1,742.7657142857144,260.8051459651529,685.48,585.71,858.3,5,1,2,0
Central India,Storage,825.52,1048,115.57,99.672,2.29,129.23,1970-01-01 00:00:00.000000063,1970,1,1,723.0300000000001,246.116173246159,482.44,963.67,683.43,5,1,2,0
West Europe,Storage,1007.49,1279,141.05,99.812,2.36,124.6,1970-01-01 00:00:00.000000069,1970,1,1,798.5871428571429,239.6676273310103,825.52,478.59,1147.72,5,1,2,0
East US,Compute,678.71,861,380.08,99.915,2.16,127.26,1970-01-01 00:00:00.000000061,1970,1,1,773.1842857142857,241.91577328050494,1007.49,856.53,576.07,6,1,2,0
East US,Storage,1129.58,1434,158.14,99.856,2.16,127.26,1970-01-01 00:00:00.000000061,1970,1,1,768.5342857142857,233.35496108269191,678.71,1162.13,975.12,6,1,2,1
West Europe,Compute,594.35,754,332.84,99.678,2.33,128.45,1970-01-01 00:00:00.000000064,1970,1,1,771.9385714285714,230.13641283874568,1129.58,570.52,673.16,6,1,2,0
West Europe,Storage,958.13,1216,134.14,99.893,2.33,128.45,1970-01-01 00:00:00.000000064,1970,1,1,810.8885714285715,236.06109981870975,594.35,685.48,1109.43,6,1,2,0
Central India,Compute,502.32,637,281.3,99.902,2.32,127.5,1970-01-01 00:00:00.000000065,1970,1,1,813.7285714285715,231.52706720299213,958.13,482.44,585.71,6,1,2,0
Central India,Storage,855.7,1086,119.8,99.889,2.32,127.5,1970-01-01 00:00:00.000000065,1970,1,1,818.04,232.06361958164212,502.32,825.52,963.67,6,1,2,0
West Europe,Compute,574.97,730,321.98,99.6,2.26,127.99,1970-01-01 00:00:00.000000061,1970,1,1,756.2514285714286,230.79141762123425,855.7,1007.49,478.59,0,0,2,0
East US,Storage,1122.78,1425,157.19,99.468,2.08,125.03,1970-01-01 00:00:00.000000065,1970,1,1,819.6899999999999,264.4955654322641,574.97,678.71,856.53,0,0,2,1
East US,Compute,688.78,874,385.71,99.797,2.08,125.03,1970-01-01 00:00:00.000000065,1970,1,1,756.7185714285714,228.4349780155226,1122.78,1129.58,1162.13,0,0,2,0
Central India,Storage,864.81,1098,121.07,99.898,2.4,129.98,1970-01-01 00:00:00.000000069,1970,1,1,795.3557142857143,219.07595234356037,688.78,594.35,570.52,0,0,2,0
Central India,Compute,494.71,628,277.04,99.798,2.4,129.98,1970-01-01 00:00:00.000000069,1970,1,1,729.1528571428571,231.36489460837146,864.81,958.13,685.48,0,0,2,0
West Europe,Storage,811.3499999999999,1240,136.74,99.898,2.18,125.515,1970-01-01 00:00:00.000000061,1970,1,1,773.3,209.29991256567664,494.71,502.32,482.44,0,0,2,0
East US,Storage,1150.85,1461,161.12,99.891,2.15,126.62,1970-01-01 00:00:00.000000067,1970,1,1,815.4642857142857,253.68884286707973,811.3499999999999,855.7,825.52,1,0,2,1
West Europe,Compute,589.08,748,329.89,99.57,2.36,128.79,1970-01-01 00:00:00.000000062,1970,1,1,817.4800000000001,251.50615486173118,1150.85,574.97,1007.49,1,0,2,0
East US,Compute,656.96,834,367.9,99.915,2.15,126.62,1970-01-01 00:00:00.000000067,1970,1,1,750.9342857142857,216.44565575506013,589.08,1122.78,678.71,1,0,2,0
Central India,Compute,526.68,668,294.94,99.601,2.11,127.99,1970-01-01 00:00:00.000000069,1970,1,1,727.7771428571428,232.2948514075939,656.96,688.78,1129.58,1,0,2,0
Central India,Storage,866.37,1100,121.29,99.986,2.11,127.99,1970-01-01 00:00:00.000000069,1970,1,1,727.9999999999999,232.44892499930663,526.68,864.81,594.35,1,0,2,0
West Europe,Storage,987.3,1253,138.22,99.877,2.36,128.79,1970-01-01 00:00:00.000000062,1970,1,1,798.37,224.47855279885087,866.37,494.71,958.13,1,0,2,0
East US,Compute,811.3499999999999,876,386.38,99.74,2.18,125.515,1970-01-01 00:00:00.000000062,1970,1,1,798.37,224.47855279885087,987.3,811.3499999999999,502.32,2,0,2,0
East US,Storage,1124.77,1428,157.47,99.905,2.24,129.93,1970-01-01 00:00:00.000000062,1970,1,1,794.6442857142856,217.76951384871253,811.3499999999999,1150.85,855.7,2,0,2,1
West Europe,Compute,575.92,731,322.51,99.844,2.13,127.32,1970-01-01 00:00:00.000000063,1970,1,1,792.7642857142856,219.88643423800522,1124.77,589.08,574.97,2,0,2,0
West Europe,Storage,973.32,1236,136.26,99.516,2.13,127.32,1970-01-01 00:00:00.000000063,1970,1,1,837.9585714285713,219.83333136936298,575.92,656.96,1122.78,2,0,2,0
Central India,Compute,508.22,645,284.6,99.947,2.14,128.42,1970-01-01 00:00:00.000000065,1970,1,1,835.3214285714286,224.25605019178147,973.32,526.68,688.78,2,0,2,0
Central India,Storage,833.84,1058,116.74,99.809,2.14,128.42,1970-01-01 00:00:00.000000065,1970,1,1,830.6742857142857,223.84208182385603,508.22,866.37,864.81,2,0,2,0
West Europe,Compute,563.75,715,315.7,99.915,2.28,127.16,1970-01-01 00:00:00.000000060,1970,1,1,770.1671428571428,231.5602243992033,833.84,987.3,494.71,3,0,2,0
East US,Compute,685.7,870,383.99,99.928,2.27,125.48,1970-01-01 00:00:00.000000061,1970,1,1,752.2171428571428,232.70298599389758,563.75,811.3499999999999,811.3499999999999,3,0,2,0
East US,Storage,1113.87,1414,155.94,99.765,2.27,125.48,1970-01-01 00:00:00.000000061,1970,1,1,750.66,229.81306279960071,685.7,1124.77,1150.85,3,0,2,0
Central India,Compute,502.53,638,281.42,99.474,2.05,125.66,1970-01-01 00:00:00.000000063,1970,1,1,740.1757142857142,240.53733271276482,1113.87,575.92,589.08,3,0,2,0
Central India,Storage,843.6,1071,118.1,99.522,2.05,125.66,1970-01-01 00:00:00.000000063,1970,1,1,721.6442857142857,224.01104086310426,502.53,973.32,656.96,3,0,2,0
West Europe,Storage,979.65,1244,137.15,99.788,2.28,127.16,1970-01-01 00:00:00.000000060,1970,1,1,788.9914285714285,219.98228636480152,843.6,508.22,526.68,3,0,2,0
East US,Compute,655.68,832,367.18,99.741,2.09,125.54,1970-01-01 00:00:00.000000062,1970,1,1,763.54,224.1946156058761,979.65,833.84,866.37,4,0,2,0
East US,Storage,811.3499999999999,1448,159.72,99.771,2.18,125.515,1970-01-01 00:00:00.000000062,1970,1,1,798.9114285714285,206.23253068874834,655.68,563.75,987.3,4,0,2,0
West Europe,Compute,580.21,736,324.92,99.408,2.41,126.0,1970-01-01 00:00:00.000000064,1970,1,1,783.8414285714285,219.3227808830755,811.3499999999999,685.7,811.3499999999999,4,0,2,0
West Europe,Storage,1003.2,1274,140.45,99.715,2.41,126.0,1970-01-01 00:00:00.000000064,1970,1,1,768.0314285714286,194.10672557715662,580.21,1113.87,1124.77,4,0,2,0
Central India,Compute,517.95,657,290.05,99.444,2.08,127.46,1970-01-01 00:00:00.000000067,1970,1,1,770.2342857142858,190.6481356545909,1003.2,502.53,575.92,4,0,2,0
Central India,Storage,842.76,1070,117.99,99.798,2.08,127.46,1970-01-01 00:00:00.000000067,1970,1,1,770.1142857142858,190.59451730984102,517.95,843.6,973.32,4,0,2,0
West Europe,Compute,573.1,727,320.93,99.719,2.19,129.57,1970-01-01 00:00:00.000000065,1970,1,1,712.0357142857143,177.60217255213425,842.76,979.65,508.22,5,1,2,0
East US,Storage,1121.82,1424,157.05,99.627,2.28,126.85,1970-01-01 00:00:00.000000066,1970,1,1,778.6271428571428,232.00627000969038,573.1,655.68,833.84,5,1,2,1
East US,Compute,679.35,862,380.43,99.75,2.28,126.85,1970-01-01 00:00:00.000000066,1970,1,1,759.7700000000001,234.25679598822003,1121.82,811.3499999999999,563.75,5,1,2,0
Central India,Storage,823.07,1045,115.23,99.541,2.18,125.57,1970-01-01 00:00:00.000000060,1970,1,1,794.4642857142857,220.8305236191423,679.35,580.21,685.7,5,1,2,0
Central India,Compute,486.86,618,272.64,99.587,2.18,125.57,1970-01-01 00:00:00.000000060,1970,1,1,720.7014285714286,225.66930284737222,823.07,1003.2,1113.87,5,1,2,0
West Europe,Storage,1001.39,1271,140.2,99.971,2.19,129.57,1970-01-01 00:00:00.000000065,1970,1,1,789.7642857142857,227.24802535681414,486.86,517.95,502.53,5,1,2,0
East US,Storage,1125.51,1429,157.57,99.502,2.14,129.23,1970-01-01 00:00:00.000000065,1970,1,1,830.1571428571427,260.8784994152308,1001.39,842.76,843.6,6,1,2,1
East US,Compute,811.3499999999999,840,370.58,99.468,2.18,125.515,1970-01-01 00:00:00.000000065,1970,1,1,864.1928571428572,236.11856969993383,1125.51,573.1,979.65,6,1,2,0
West Europe,Compute,599.83,761,335.9,99.446,2.12,125.61,1970-01-01 00:00:00.000000069,1970,1,1,789.6228571428572,223.2722758363489,811.3499999999999,1121.82,655.68,6,1,2,0
West Europe,Storage,982.32,1247,137.52,99.517,2.12,125.61,1970-01-01 00:00:00.000000069,1970,1,1,832.9042857142857,227.65550230242877,599.83,679.35,811.3499999999999,6,1,2,0
Central India,Storage,831.02,1055,116.34,99.707,2.16,128.52,1970-01-01 00:00:00.000000067,1970,1,1,834.0400000000001,227.61809198743347,982.32,823.07,580.21,6,1,2,0
Central India,Compute,494.28,627,276.8,99.927,2.16,128.52,1970-01-01 00:00:00.000000067,1970,1,1,835.1,225.74137665331327,831.02,486.86,1003.2,6,1,2,0
East US,Compute,655.4,832,367.02,99.831,2.41,128.62,1970-01-01 00:00:00.000000069,1970,1,1,785.672857142857,221.09328481542812,494.28,1001.39,517.95,0,0,2,0
East US,Storage,1146.05,1455,160.45,99.962,2.41,128.62,1970-01-01 00:00:00.000000069,1970,1,1,788.6071428571429,226.42716810741302,655.4,1125.51,842.76,0,0,2,1
West Europe,Compute,581.44,738,325.61,99.635,2.35,125.58,1970-01-01 00:00:00.000000067,1970,1,1,755.7628571428571,238.9090944769776,1146.05,811.3499999999999,573.1,0,0,2,0
West Europe,Storage,1005.97,1277,140.84,99.796,2.35,125.58,1970-01-01 00:00:00.000000067,1970,1,1,813.7828571428571,243.99099988280162,581.44,599.83,1121.82,0,0,2,0
Central India,Compute,811.3499999999999,661,291.86,99.457,2.18,125.515,1970-01-01 00:00:00.000000065,1970,1,1,789.3585714285715,232.59943332035914,1005.97,982.32,679.35,0,0,2,0
Central India,Storage,827.16,1050,115.8,99.99,2.11,130.47,1970-01-01 00:00:00.000000065,1970,1,1,788.8071428571428,232.4887535426377,811.3499999999999,831.02,823.07,0,0,2,0
East US,Compute,689.31,875,386.02,99.508,2.34,127.77,1970-01-01 00:00:00.000000069,1970,1,1,816.6685714285713,200.8422898220197,827.16,494.28,486.86,1,0,2,0
East US,Storage,1128.92,1433,158.05,99.616,2.34,127.77,1970-01-01 00:00:00.000000069,1970,1,1,884.3142857142858,216.59776705967622,689.31,655.4,1001.39,1,0,2,1
West Europe,Compute,556.66,706,311.73,99.808,2.42,130.47,1970-01-01 00:00:00.000000064,1970,1,1,800.1157142857144,212.412141433985,1128.92,1146.05,1125.51,1,0,2,0
West Europe,Storage,991.35,1259,138.79,99.617,2.42,130.47,1970-01-01 00:00:00.000000064,1970,1,1,858.6742857142857,198.0998262540997,556.66,581.44,811.3499999999999,1,0,2,0
Central India,Compute,482.09,612,269.97,99.943,2.42,127.76,1970-01-01 00:00:00.000000070,1970,1,1,783.8342857142858,229.62787453160956,991.35,1005.97,599.83,1,0,2,0
Central India,Storage,832.76,1057,116.59,99.481,2.42,127.76,1970-01-01 00:00:00.000000070,1970,1,1,786.8928571428571,230.19733981334952,482.09,811.3499999999999,982.32,1,0,2,0
East US,Compute,659.96,838,369.58,99.425,2.26,124.76,1970-01-01 00:00:00.000000067,1970,1,1,763.0071428571429,233.9664176553466,832.76,827.16,831.02,2,0,2,0
East US,Storage,1122.17,1425,157.1,99.491,2.26,124.76,1970-01-01 00:00:00.000000067,1970,1,1,824.8442857142858,266.2209517710891,659.96,689.31,494.28,2,0,2,1
West Europe,Compute,605.0,768,338.8,99.738,2.4,129.48,1970-01-01 00:00:00.000000064,1970,1,1,749.9985714285714,238.71107860260477,1122.17,1128.92,655.4,2,0,2,0
West Europe,Storage,966.23,1227,135.27,99.465,2.4,129.48,1970-01-01 00:00:00.000000064,1970,1,1,808.5085714285714,233.56303970081723,605.0,556.66,1146.05,2,0,2,0
Central India,Compute,481.63,611,269.71,99.47,2.43,125.55,1970-01-01 00:00:00.000000060,1970,1,1,735.6914285714286,246.17487669192738,966.23,991.35,581.44,2,0,2,0
Central India,Storage,858.07,1089,120.13,99.8,2.43,125.55,1970-01-01 00:00:00.000000060,1970,1,1,789.4028571428571,221.38986228779618,481.63,482.09,1005.97,2,0,2,0
East US,Compute,641.23,814,359.09,99.875,2.3,125.5,1970-01-01 00:00:00.000000061,1970,1,1,762.0414285714286,226.90513659740188,858.07,832.76,811.3499999999999,3,0,2,0
East US,Storage,1141.77,1450,159.85,99.646,2.3,125.5,1970-01-01 00:00:00.000000061,1970,1,1,830.8714285714286,261.255249926744,641.23,659.96,827.16,3,0,2,1
West Europe,Compute,580.31,736,324.97,99.459,2.44,130.45,1970-01-01 00:00:00.000000064,1970,1,1,753.4628571428572,239.9678440065309,1141.77,1122.17,689.31,3,0,2,0
West Europe,Storage,998.44,1268,139.78,99.937,2.44,130.45,1970-01-01 00:00:00.000000064,1970,1,1,809.6685714285715,245.41339317082685,580.31,605.0,1128.92,3,0,2,0
Central India,Compute,476.65,605,266.93,99.768,2.14,128.56,1970-01-01 00:00:00.000000064,1970,1,1,739.7285714285715,262.5246223644917,998.44,966.23,556.66,3,0,2,0
Central India,Storage,861.88,1094,120.66,99.62,2.14,128.56,1970-01-01 00:00:00.000000064,1970,1,1,794.0500000000001,238.45525079841113,476.65,481.63,991.35,3,0,2,0
East US,Compute,696.6,884,390.09,99.698,2.31,126.74,1970-01-01 00:00:00.000000067,1970,1,1,770.9828571428571,239.03930302457806,861.88,858.07,482.09,4,0,2,0
East US,Storage,1149.93,1460,160.99,99.644,2.31,126.74,1970-01-01 00:00:00.000000067,1970,1,1,843.6542857142857,268.5255753714554,696.6,641.23,832.76,4,0,2,1
West Europe,Compute,573.29,728,321.04,99.466,2.34,128.71,1970-01-01 00:00:00.000000069,1970,1,1,762.4428571428571,248.56008755190246,1149.93,1141.77,659.96,4,0,2,0
West Europe,Storage,995.18,1263,139.33,99.809,2.34,128.71,1970-01-01 00:00:00.000000069,1970,1,1,821.71,247.3522263224377,573.29,580.31,1122.17,4,0,2,0
Central India,Compute,522.73,663,292.73,99.634,2.14,124.91,1970-01-01 00:00:00.000000066,1970,1,1,753.7514285714286,255.90548993906378,995.18,998.44,605.0,4,0,2,0
Central India,Storage,853.0,1083,119.42,99.617,2.14,124.91,1970-01-01 00:00:00.000000066,1970,1,1,807.5157142857142,225.74196440900812,522.73,476.65,966.23,4,0,2,0
East US,Compute,664.81,844,372.3,99.882,2.17,129.26,1970-01-01 00:00:00.000000067,1970,1,1,779.3628571428571,230.07896062832296,853.0,861.88,481.63,5,1,2,0
West Europe,Storage,962.37,1222,134.73,99.863,2.18,127.35,1970-01-01 00:00:00.000000068,1970,1,1,817.33,235.9976571211385,664.81,696.6,858.07,5,1,2,0
West Europe,Compute,579.45,735,324.49,99.744,2.18,127.35,1970-01-01 00:00:00.000000068,1970,1,1,735.8328571428572,197.3326334487265,962.37,1149.93,641.23,5,1,2,0
Central India,Storage,830.16,1054,116.22,99.506,2.29,129.76,1970-01-01 00:00:00.000000061,1970,1,1,772.5285714285714,185.603704473498,579.45,573.29,1141.77,5,1,2,0
Central India,Compute,482.05,612,269.95,99.667,2.29,129.76,1970-01-01 00:00:00.000000061,1970,1,1,699.2242857142857,184.33751850497347,830.16,995.18,580.31,5,1,2,0
East US,Storage,1151.69,1462,161.24,99.479,2.17,129.26,1970-01-01 00:00:00.000000067,1970,1,1,789.0757142857144,231.28047891806878,482.05,522.73,998.44,5,1,2,1
East US,Compute,676.94,859,379.09,99.628,2.41,130.19,1970-01-01 00:00:00.000000063,1970,1,1,763.9242857142857,232.73873161817735,1151.69,853.0,476.65,6,1,2,0
East US,Storage,1160.13,1473,162.42,99.726,2.41,130.19,1970-01-01 00:00:00.000000063,1970,1,1,834.6842857142857,269.91059827636354,676.94,664.81,861.88,6,1,2,1
West Europe,Compute,586.39,744,328.38,99.548,2.32,129.27,1970-01-01 00:00:00.000000063,1970,1,1,780.9728571428572,277.56752155792543,1160.13,962.37,696.6,6,1,2,0
West Europe,Storage,999.51,1269,139.93,99.877,2.32,129.27,1970-01-01 00:00:00.000000063,1970,1,1,840.9814285714285,272.0913432672053,586.39,579.45,1149.93,6,1,2,0
Central India,Compute,516.5,655,289.24,99.987,2.12,128.38,1970-01-01 00:00:00.000000061,1970,1,1,796.1728571428572,298.69678944342434,999.51,830.16,573.29,6,1,2,0
Central India,Storage,813.54,1033,113.9,99.54,2.12,128.38,1970-01-01 00:00:00.000000061,1970,1,1,843.5285714285714,264.9682794492304,516.5,482.05,995.18,6,1,2,0
West Europe,Storage,973.13,1235,136.24,99.825,2.29,128.27,1970-01-01 00:00:00.000000061,1970,1,1,818.0200000000001,237.53153769552327,813.54,1151.69,522.73,0,0,2,0
Central India,Compute,485.03,615,271.62,99.822,2.17,124.56,1970-01-01 00:00:00.000000068,1970,1,1,790.6042857142857,265.90876015763615,973.13,676.94,853.0,0,0,2,0
East US,Compute,700.88,890,392.49,99.834,2.34,129.61,1970-01-01 00:00:00.000000069,1970,1,1,724.9971428571428,210.40275898969617,485.03,1160.13,664.81,0,0,2,0
East US,Storage,1139.87,1447,159.58,99.851,2.34,129.61,1970-01-01 00:00:00.000000069,1970,1,1,804.0657142857142,249.92018745038965,700.88,586.39,962.37,0,0,2,1
West Europe,Compute,578.8,735,324.13,99.629,2.29,128.27,1970-01-01 00:00:00.000000061,1970,1,1,743.9642857142857,245.6357404000987,1139.87,999.51,579.45,0,0,2,0
Central India,Storage,864.2,1097,120.99,99.944,2.17,124.56,1970-01-01 00:00:00.000000068,1970,1,1,793.6357142857144,226.37261751789814,578.8,516.5,830.16,0,0,2,0
East US,Storage,1129.76,1434,158.17,99.458,2.35,125.33,1970-01-01 00:00:00.000000065,1970,1,1,838.8100000000001,260.0531080375694,864.2,813.54,482.05,1,0,2,1
West Europe,Compute,587.47,746,328.98,99.897,2.23,129.48,1970-01-01 00:00:00.000000068,1970,1,1,783.7157142857143,267.59670680940366,1129.76,973.13,1151.69,1,0,2,0
East US,Compute,677.95,860,379.65,99.625,2.35,125.33,1970-01-01 00:00:00.000000065,1970,1,1,811.2757142857142,240.24443808040846,587.47,485.03,676.94,1,0,2,0
Central India,Compute,514.27,653,287.99,99.417,2.32,125.42,1970-01-01 00:00:00.000000066,1970,1,1,784.617142857143,263.74064430258505,677.95,700.88,1160.13,1,0,2,0
Central India,Storage,827.93,1051,115.91,99.964,2.32,125.42,1970-01-01 00:00:00.000000066,1970,1,1,740.0542857142857,215.68697927452956,514.27,1139.87,586.39,1,0,2,0
West Europe,Storage,999.1,1268,139.87,99.843,2.23,129.48,1970-01-01 00:00:00.000000068,1970,1,1,800.0971428571429,221.73218182560387,827.93,578.8,999.51,1,0,2,0
East US,Compute,669.07,849,374.68,99.812,2.3,125.19,1970-01-01 00:00:00.000000061,1970,1,1,772.2214285714284,224.57757029799802,999.1,864.2,516.5,2,0,2,0
East US,Storage,1142.51,1450,159.95,99.591,2.3,125.19,1970-01-01 00:00:00.000000061,1970,1,1,774.0428571428572,227.98650667048122,669.07,1129.76,813.54,2,0,2,1
West Europe,Compute,585.66,743,327.97,99.893,2.25,128.01,1970-01-01 00:00:00.000000060,1970,1,1,773.7842857142857,228.2342675014088,1142.51,587.47,973.13,2,0,2,0
West Europe,Storage,973.5,1236,136.29,99.664,2.25,128.01,1970-01-01 00:00:00.000000060,1970,1,1,816.0057142857142,234.7938450965823,585.66,677.95,485.03,2,0,2,0
Central India,Compute,477.99,607,267.67,99.848,2.11,129.91,1970-01-01 00:00:00.000000065,1970,1,1,810.8228571428571,242.82745792807145,973.5,514.27,700.88,2,0,2,0
Central India,Storage,833.13,1058,116.64,99.474,2.11,129.91,1970-01-01 00:00:00.000000065,1970,1,1,811.5657142857143,242.8964585207132,477.99,827.93,1139.87,2,0,2,0
East US,Compute,658.1,835,368.54,99.757,2.42,124.95,1970-01-01 00:00:00.000000065,1970,1,1,762.8514285714285,233.01043720747558,833.13,999.1,578.8,3,0,2,0
East US,Storage,1121.71,1424,157.04,99.735,2.42,124.95,1970-01-01 00:00:00.000000065,1970,1,1,827.5142857142857,263.46369306206975,658.1,669.07,864.2,3,0,2,1
West Europe,Compute,581.82,738,325.82,99.898,2.18,128.49,1970-01-01 00:00:00.000000066,1970,1,1,747.4157142857142,235.48234872683065,1121.71,1142.51,1129.76,3,0,2,0
West Europe,Storage,976.61,1240,136.73,99.701,2.18,128.49,1970-01-01 00:00:00.000000066,1970,1,1,803.2657142857144,237.08021545861763,581.82,585.66,587.47,3,0,2,0
Central India,Compute,507.79,644,284.36,99.777,2.39,124.66,1970-01-01 00:00:00.000000069,1970,1,1,736.7357142857144,246.50377643200122,976.61,973.5,677.95,3,0,2,0
Central India,Storage,872.88,1108,122.2,99.634,2.39,124.66,1970-01-01 00:00:00.000000069,1970,1,1,793.1485714285716,221.31942205995432,507.79,477.99,514.27,3,0,2,0
West Europe,Compute,566.38,719,317.17,99.709,2.25,128.36,1970-01-01 00:00:00.000000063,1970,1,1,755.0414285714287,235.78030363232693,872.88,833.13,827.93,4,0,2,0
East US,Compute,689.34,875,386.03,99.873,2.09,127.01,1970-01-01 00:00:00.000000066,1970,1,1,759.5042857142859,233.92795435469296,566.38,658.1,999.1,4,0,2,0
East US,Storage,1142.12,1450,159.9,99.951,2.09,127.01,1970-01-01 00:00:00.000000066,1970,1,1,762.4200000000001,239.26137123795502,689.34,1121.71,669.07,4,0,2,1
Central India,Compute,498.06,632,278.91,99.782,2.12,128.26,1970-01-01 00:00:00.000000061,1970,1,1,750.4542857142858,251.57623893213363,1142.12,581.82,1142.51,4,0,2,0
Central India,Storage,823.79,1046,115.33,99.797,2.12,128.26,1970-01-01 00:00:00.000000061,1970,1,1,728.6228571428571,234.74775999742673,498.06,976.61,585.66,4,0,2,0
